Category,Headline,SubHeading
Ishockey VM,Her er Danmarks trup til VM-test mod OL-guldvindere,"Finland kommer med 14 af spillerne fra det hold, der vandt OL, når holdet møder Danmark i to testkampe"
Ishockey,Rungsted fremtvinger afgørende semifinale efter drama,Med et mål fire sekunder før tid fremtvang Rungsted forlænget spilletid og vandt siden 4-3 over Esbjerg
Ishockey,Hal- og pengemangel forsinker drømmen om fyldt liga,Der mangler en klub på øverste niveau for at gøre Metal Ligaen komplet. Men penge og faciliteter mangler
Ishockey,Rungsted forlænger serien,Med et mål 28 sekunder inde i den forlængede spilletid vandt Rungsted 4-3 ude over Esbjerg i DM-semifinalen
Ishockey VM,VM hænger i tynd tråd,Eftervirkninger fra en skade ved OL kan koste dansk målmaskine VM i Finland
Ishockey VM,Dansk angrebs-es tvivlsom til VM,Frederik Storm kæmper med tiden for at blive klar til VM i Finland
Ishockey,Aalborg er i DM-finalen,Efter otte sejre ud af otte mulige i slutspillet er Aalborg Pirates klar til kampen om DM-guld
Ishockey,Esbjerg giver sig selv matchbold,"Hvis Esbjerg vinder den næste semifinalekamp mod Rungsted, er vestjyderne i DM-finalen"
Ishockey,Aalborg afklapser Odense,Efter to tætte semifinaler var der ikke skyggen af spænding i tredje møde mellem Aalborg og Odense
Ishockey,Rungsted slår igen med overtidssejr i Esbjerg,Den tidligere Esbjerg-spiller David Madsen sikrede Rungsted sejren efter 12 minutters ekstratid
Ishockey,Direktør stopper i White Hawks efter 12 år som frivillig,"Henrik Andersen vil have mere tid til at nyde tilværelsen, og derfor træder han tilbage fra direktørjobbet"
Ishockey,NHL-dansker er det store samtaleemne efter debut,"Ottawa Senators fik en sikker sejr i NHL natten til lørdag dansk tid, men det var danskerens debut, som holdet snakkede om efter kampen"
Ishockey,21-årig dansker får debut i NHL,"Mads Søgaard stod på mål i hele kampen, da hans hold Ottawa Senators besejrede Detroit Red Wings 5-2"
Ishockey,Esbjerg og Aalborg spiller sig tættere på DM-finalen,Rungsted Seier Capital og Odense Bulldogs er bagud 0-2 i semifinalerne mod Esbjerg Energy og Aalborg Pirates
Ishockey,Dansk stjerne hyldes efter pletfri præstation,"Den danske målvogter Frederik Andersen parerede samtlige skudforsøg for Hurricanes, der vandt 4-0 over Montreal Canadiens"
Ishockey VM,Danmark opnår historisk placering,Danmarks ishockeyherrer rangerer for første gang blandt de 10 bedste nationer. Kvindelandsholdet indtager samme placering
Ishockey,Sportschef stopper i Herning,Herning Blue Fox skal have ny sportschef. Martin Struzinski har sagt op for at prøve kræfter med noget nyt
Ishockey,"Dansker garanteret NHL-debut, afslører træner","Det er endnu uvist, hvornår det præcist bliver, men Mads Søgaard får debut i NHL i denne uge"
Ishockey,Aalborg under pres i første semifinale,Østrigske Emilio Romig blev matchvinder for Aalborg Pirates med sin scoring til 3-2 i overtiden
Ishockey,Dansk legende overrasket efter vild milepæl,Den danske ishockeyspiller Frans Nielsen blev hyldet af 8000 mennesker i søndagens kamp mod Straubing
Ishockey,Dansker forfremmes til NHL-hold,Mads Søgaard er blevet sendt op til Ottawa Senators og kan få NHL-debut i den kommende uge
Ishockey,Aldrig sket før i dansk ishockey,Fredag aften tog Odense den fjerde og sidste ledige plads i semifinalerne i landets bedste ishockeyrække. Dermed blev der skrevet historie
Ishockey,Ehlers blev matchvinder for Winnipeg,Med en scoring i overtiden sikrede danske Nikolaj Ehlers en sejr til Winnipeg Jets over Columbus Blue Jackets med danske Oliver Bjorkstrand på holdet
Ishockey,Odense er klar til semifinalen efter vanvittig maratonkamp,"Det tog 81 minutter og 41 sekunder, før Odense Bulldogs scorede kampens første mål og spillede sig i en semifinale"
Ishockey,Ehlers scorer for femte kamp i træk,"Den danske ishockeyspiller Nikolaj Ehlers scorede til 4-0, da Jets sendte Golden Knights hjem til Las Vegas med nederlag"
Ishockey,Vinder vital kamp med 3 scoringer på 24 sekunder,Kvartfinaleserien mellem Odense Bulldogs og Sønderjyske skal ud i en syvende kamp efter fynsk sejr
Ishockey,Esbjerg og Rungsted booker DM-semifinaler,Tre semifinaledeltagere i Metal Ligaens slutspil er på plads. Esbjerg og Rungsted gør Aalborg selskab
Ishockey VM,Danmark har fået ny VM-modstander,Danmarks ishockeyherrer har fået en ny gruppemodstander til det kommende VM som følge af den russiske udelukkelse
Ishockey,Flere overraskelser i slutspillet,Esbjerg Energy og Rungsted Seier Capital fører begge deres serier efter flotte udesejre onsdag aften
Ishockey,Ekspert forbløffet over surrealistisk afbrænder,"Odense Bulldogs tabte tirsdag aften 1-3 til SønderjyskE, men i tredje periode fik udeholdet en gylden chance, der blev misbrugt på det groveste"
Ishockey,Amerikansk skarphed sikrer Sønderjyske sejr over Odense,Sønderjyske slog Odense Bulldogs med 3-1 og bragte sig foran på ny i kvartfinaleserien
Ishockey,Rungsted udspiller Herning i vigtig playoff-kamp,Efter to kampe er det helt lige mellem Rungsted og Herning. Mandag endte det med storsejr til førstnævnte
Ishockey,Bjorkstrand og Ehlers brillerer i NHL,Oliver Bjorkstrand scorede og førte Columbus Blue Jackets til sejr i NHL. Nikolaj Ehlers nettede også
Ishockey,På hospitalet efter voldsom tackling,"Frederikshavns finske profil blev sendt i bad, mens Esbjergs Valdemar Ahlberg blev kørt på hospitalet. Heldigvis er han okay"
Ishockey,Herning åbner kvartfinaler med stor skalp,"Rungsted bød Herning op til dans, men midtjyderne løb afsted med sejren i det første kvartfinaleopgør"
Ishockey,Danmarks landstræner stopper - forbund vil ikke forlænge,"Det danske kvindelandshold i ishockey skal have ny træner. Peter Elander oplyser, at han er færdig i jobbet"
Ishockey,Her er kvartfinalerne i Metal Ligaen,"Metal Ligaens grundspil har nået sin ende. Aalborg Pirates endte som etter, mens Rødovre trak nitten"
Ishockey,Kæmpe slagsmål i dansk ishockey: - Det stak lidt af,Fredag bragede Odense og Esbjerg sammen i den danske ishockeyliga. Bogstaveligt talt
Krigen i Ukraine,Dansk profil forlader russisk klub,Philip Larsen har spillet i Salavat Yulaev Ufa siden 2017
Ishockey,Frederikshavn-træner stopper - alvorlig sygdom i familien,"Det er triste omstændigheder, der gør, at Jari Pasanen har stået i spidsen for den nordjyske klub for sidste gang"
Ishockey,Russisk medie sendte Larsen ud af Rusland ? kort tid efter gik han på isen,Den danske landsholdsspiller Philip Larsen er et tema i de russiske medier
Krigen i Ukraine,Rusland og Hviderusland fryses ude af international ishockey,"Hverken landshold eller klubhold fra Rusland og Hviderusland er velkomne i internationale ishockeyturneringer, meddeler IIHF"
Krigen i Ukraine,Nægter at have Rusland og Hviderusland med til VM,Til maj er der A-VM i ishockey i Finland. De finske værter vil ikke have Rusland og Hviderusland med
Ishockey,Esbjerg tæmmer nyslåede pokalvindere,To scoringer af Kale Kerbashian sikrede Esbjerg Energy en overtidssejr ude mod topholdet Aalborg Pirates
Vinter-OL,Finsk OL-helt 'fyret' af sin russiske klub,Ville Pokka scorede et af Finlands mål i OL-finalesejren over Ruslands Olympiske Komité. Efter finalen tog Pokkas russiske klub 'revanche'
Vinter-OL,Finske medier i ekstase ? folk fejrer historisk guld på gaden,"Triumfen i herrernes hockeyturnering ""udødeliggør"" 20. februar, mener et finsk medie"
Vinter-OL,Finland tager OL's sidste guldmedalje,For første gang i historien kan Finland kalde sig OL-guldvinder i ishockey
Vinter-OL,Historisk OL-resultat giver Danmark historisk ranglisteplacering,De danske ishockeyherrer rykker op på 10.-pladsen på verdensranglisten efter vinter-OL i Beijing
Ishockey,Aalborg vinder målrig og rodet pokalfinale,"Aalborg Pirates besejrede lørdag aften Herning Blue Fox i pokalfinalen, der bød på masser af mål og masser af udvisninger"
Vinter-OL,Græder efter OL-fiasko,"Den svenske sportsstolthed, 'Tre Kronor', skuffede fælt i OL-bronzekampen mod Slovakiet"
Ishockey,Sverige udspillet - taber stort i bronzekamp,Slovakiets ishockeyherrer slog Sverige med 4-0 i kampen om bronze ved vinter-OL i Beijing
Ishockey,Herning og Aalborg er i pokalfinalen,"Mathias Bau Hansen blev dobbelt målscorer, da Herning Blue Fox kvalificerede sig til pokalfinalen. Aalborg vandt den anden semifinale"
Vinter-OL,Svensker fik genvalg i gyserafgørelse - ekspert forstår det ikke,Svenske Carl Klingberg brændte begge sine straffeslag i OL-semifinalen mod Ruslands Olympiske Komité
Vinter-OL,"- Ribbenene poppede nærmest ud i maven, fortæller OL-dansker","Nicklas Jensen var ikke med i Danmarks OL-kvartfinale, fordi han kom til skade i opgøret mod Letland"
Vinter-OL,Fejrede medalje i danskernes lejlighed: - Det er mine barndomsvenner,"Denne OL-oplevelse blev særlig for Michelle Karvinen, der tørner ud for det finske landshold. Danmarks deltagelse havde stor betydning"
Ishockey,Canada vinder OL-guld for femte gang,"De forsvarende mestre fra USA kunne intet stille op mod Canadas verdensmestre, der vandt finalen 3-2"
Vinter-OL,Danske veteraner agter at fortsætte,Den danske fanebærer Frans Nielsen forventer at spille flere kampe i nationaldragten
Vinter-OL,USA misser OL-medalje: - Ord kan ikke beskrive det,"Det amerikanske mandskab er ude af OL-turneringen, da de tabte til Slovakiet i kvartfinalen efter straffeslag"
Vinter-OL,Danmark centimeter fra forløsning: - Det er typisk,"Rusland afgjorde kvartfinalen, umiddelbart efter at Frans Nielsen havde en kæmpechance for at udligne"
Vinter-OL,"- Det er selvfølgelig surt, men vi spillede med hjertet","De danske spillere ærgrer sig, efter at kvartfinalen blev endestation ved OL"
Vinter-OL,Danmark sendt ud af OL efter imponerende fight,"Danmark tabte OL-kvartfinalen med 1-3 til Ruslands Olympiske Komité, men danskerne bed i den grad fra sig og var tæt på at overraske stort"
Vinter-OL,Lamslåede amerikanere slået ud,"Slovakiet var bagud med 44 sekunder tilbage, men tog alligevel sejren over USA og er nu klar til semifinalen"
Vinter-OL,Dansk stjerne ude af OL-kvartfinale,Den danske profil Nicklas Jensen udgik af tirsdagens playoff-kamp mod Letland med en skade
Vinter-OL,Dansk kaptajn tog ordet efter historisk præstation,Budskabet var særligt henvendt til de unge spillere
Vinter-OL,Danmark vil frustrere russerne og spille ?ødelæggende?,"Danmark møder russerne i OL-kvartfinalen, og her vil danskerne have revanche fra 0-2-nederlaget i gruppespillet"
Vinter-OL,Dansk stjerne i store smerter - knokler for at få ham klar til kvartfinale,"Nicklas Jensen var i store smerter, da han gik i omklædningsrummet før tid mod Letland"
Vinter-OL,"- OL-kvartfinale er det største nogensinde, siger dansk målmand","Kvalifikationen til OL-kvartfinalen er det bedste, der er sket i målmand Sebastian Dahms ishockeyliv"
Vinter-OL,Danmark er i OL-kvartfinalen,De danske ishockeyherrer er klar til en historisk OL-kvartfinale efter sejr over Letland
Vinter-OL,Misfornøjet dansk kaptajn: - Vi bliver nødt til at være glade,"Danmark møder nu Rusland i OL-kvartfinalen, efter de tirsdag besejrede Letland. Her håber danskerne at finde bedre spil frem igen"
Ishockey,Kriseramt bundhold overrasker mod Herning,"Herning vandt skudstatistikken, men Herlev var skarpest og slog topholdet med 4-1"
Vinter-OL,"""Utrolig stor skuffelse"" spøger hos Danmark før skæbnekamp",Et helt bestemt nederlag fra 2018 sidder fortsat i de danske spillere. Nu har de muligheden for at revanchere det
Vinter-OL,Ekspert revser Kinas 'landshold': - Det er så forkert,"TV 2 SPORTs ishockeyekspert Morten Green er ikke fan af Kinas ishockeylandshold, der består af mange spillere uden noget som helst kinesisk i sig"
Vinter-OL,I løbet af de næste timer får dansk nøglespiller afgørende svar,"Jesper Jensen Aabo afventer lægernes svar på, om han kan spille videre eller er færdig ved vinter-OL"
Vinter-OL,"Danmark får ""kæmpe fordel"" i jagt på OL-kvartfinale","5-3-sejren over Schweiz var vigtig - men det kan også vise sig at blive rigtig godt, at Danmark ikke vandt større"
Vinter-OL,Dansk profil frygtes færdig efter stor triumf,Jesper Jensen Aabo kom til skade med armen mod Schweiz og kommer næppe tilbage på banen ved OL
Vinter-OL,Danske stjerner jubler: - Vi hører til i det her selskab,Danmark slutter efter 5-3-sejren over Schweiz som nummer to i gruppe B
Vinter-OL,Danmark overrasker igen - sikrer vital andenplads,"Danmark slutter som nummer to i det indledende gruppespil, efter de lørdag overraskende vandt over Schweiz"
Vinter-OL,"Ét ""frustrerende"" minde med OL-modstander sidder stadig i danskerne","Danmarks landstræner, Heinz Ehlers, er fortrøstningsfuld i forhold til, at danskerne vil skabe flere chancer i lørdagens kamp mod Schweiz"
Vinter-OL,Danmark kan blive toer selv med nederlag til Schweiz,"Tjekkiet slog Schweiz efter straffeslag, så med ét point mod Schweiz kan de danske ishockeyherrer ende som nummer to i gruppe B"
Vinter-OL,Dansk harme er blevet hørt - men presset fortsætter,Danmarks Idrætsforbund (DIF) har kæmpet hårdt for at forbedre forholdene for de isolerede atleter. Nu er der sket fremskridt
Vinter-OL,"- Jeg har givet landstræneren noget at tænke over, siger dansker",Målmanden Frederik Dichow havde mere end 30 redninger i sin første vigtige kamp med ishockeylandsholdet
Vinter-OL,Dansker frustreret efter dyr afbrænder: - Det var bare elendigt,"Nicklas Jensen er skuffet efter 0-2-nederlaget til atleterne fra Ruslands Olympiske Komité, hvor han selv brændte store chancer"
Vinter-OL,Dansk stjerne ærgrer sig: - Vi spillede lige op med verdens bedste,"Danmark skal allerede i kamp igen lørdag eftermiddag dansk tid, hvor Schweiz venter"
Vinter-OL,Danmark lider smalt nederlag til stormagt,"De danske ishockeyherrer havde chancerne til et stort OL-resultat, men tabte 0-2 til russerne i deres anden gruppekamp"
Vinter-OL,Sidste dansker slipper fri af omstridt OL-isolation,Matthias Asperup er ude af isolation og tjekkede ind i OL-byen natten til fredag
Vinter-OL,"Ekspert udpeger én ting, der skal være bedre trods historisk sejr","Landsholdet formåede ikke at udnytte et enkelt powerplay mod Tjekkiet, men Danmark står med gode muligheder i overtalsspillet, mener landstræneren"
Vinter-OL,To danske OL-spillere ude af isolation,En lang isolationsperiode er slut for to af de danske OL-atleter
Vinter-OL,- Det er en historisk blamage. Sådan ser total ødelæggelse ud,"De tjekkiske medier er ikke gode ved ishockeyherrerne, der led et overraskende nederlag til Danmark"
Vinter-OL,Afgørende kendelse gik Danmarks vej: - Den var lidt tvivlsom,"Straffeslaget blev dømt, da Patrick Russell blev stoppet af en tjekkisk spiller"
Vinter-OL,Danskere havde kendskab til ændring - blev alligevel overraskede,"Både Jesper Jensen Aabo og landstræner Heinz Ehlers gav udtryk for, at den mindre bane gav problemer"
Vinter-OL,Sikrede dansk sejr med signaturscoring: - Det er specielt,"Frans Nielsen var ét stort smil, da han gav interview efter sejren i åbningskampen"
Vinter-OL,Danmark overrasker stort - sikrer historisk sejr,De danske ishockeyherrer fik en fantastisk start på OL-turneringen med en 2-1-sejr over Tjekkiet
Vinter-OL,"Sjælden udvisning i Danmarks gruppe: - Jeg er lidt rystet, siger ekspert",Onsdag spillede Rusland og Schweiz den første kamp i herrernes ishockeyturnering ved vinter-OL 2022. Det gik ikke stille for sig
Ishockey,De andre er favoritter ? men Danmark har én fordel,Danmarks ishockeyherrer spiller onsdag sin første OL-kamp i historien
Vinter-OL,"- Vi har en meget bedre chance uden NHL-spillerne, siger legende","Den tjekkiske ishockeylegende Jaromír Jágr mener, at fraværet af NHL-spillere øger de tjekkiske medaljechancer ved OL"
Vinter-OL,OL-dansker føler sig som en kriminel og får kold og uspiselig mad,Ishockeyspilleren Nick Olesen er på niende dag spærret inde på et kinesisk hotel under kritisable forhold
Vinter-OL,"Danmarks landstræner ""blev pissesur"" over dommerfejl","Da Danmark lagde an til det ultimative pres i kampen mod Sverige, blev spillet fejlagtigt stoppet"
Vinter-OL,"- Det gør oplevelsen større, at det er sammen med Frans",Barndomsvennerne Peter Regin og Frans Nielsen er to af nøglespillerne på det mandlige danske OL-ishockeylandshold
Vinter-OL,Dansk harme under OL - læge blev afvist,"Der var efter sigende gået noget galt i kommunikationen, så den danske læge aldrig kom frem"
Vinter-OL,Rørt dansker fyldt med stolthed efter OL-exit,"De danske spillere er stolte over det, de har præsteret under OL, selvom det ikke blev til en kvartfinale"
Vinter-OL,Danmarks historiske OL-kvinder tabte skæbnekamp,"Den ultimative OL-overraskelse udeblev, da Danmark tabte 1-3 til Sverige"
Vinter-OL,Marginaler afgjorde gruppefinale,Med Tjekkiets ene point mod Japan kan Danmark ikke blive bedre end nummer tre i gruppe B. Det kræver dog en sejr over Sverige
Vinter-OL,Ishockeyherrer hylder søstre: - Det er superfedt og fortjent,Tirsdag eftermiddag dansk tid spiller de danske ishockeykvinder for en plads i OL-kvartfinalen
Vinter-OL,Danmarks svenske succestræner stikker til sine landsmænd,Han var med i svensk kvindeishockeys storhedstid. Nu kan Peter Elander sende sine landsmænd ud af OL
Vinter-OL,Dommer slået til blods af spiller i storkamp,"Den amerikanske forward Amanda Kessel kom til at svinge for meget med staven, da hun skøjtede forbi dommeren i kampen mod Canada"
Vinter-OL,Landstræner kalder Danmark ?det dårligste OL-hold? efter sensation,Der var ingen nåde i dommen fra Tjekkiets landstræner efter det chokerende nederlag til Danmark ved OL
Ishockey,Aalborg fortsætter stime og fører ligaen,Aalborg Pirates slog mandag Sønderjyske med 3-2 og har nu hentet fem sejre på otte døgn
Vinter-OL,Landsholdsspiller røg i isolation: - Kom som et kæmpe chok,Efter nogle hårde dage i coronaisolation er ishockeyspilleren Morten Madsen samlet med landsholdet igen
Vinter-OL,Stor svensk OL-hjælp - Danmark har skæbnen i egne hænder,"Sverige har sørget for, at de tirsdag er i direkte duel med Danmark om en plads i OL-kvartfinalen"
Vinter-OL,Flået ud i OL-chok mod Danmark: - Jeg er meget ked af det,"Tjekkiets målmand fik den værst tænkelig OL-debut, da hun startede inde mod Danmark"
Vinter-OL,"- Det er helt fantastisk, siger stolt dansker",Danmarks ishockeykvinder fik skovlen under Tjekkiet og kan nu komme i OL-kvartfinalen med en sejr over Sverige tirsdag
Vinter-OL,Gigantisk dansk sensation holder OL-drøm i live,"Danmarks håb om en OL-kvartfinale lever efter en uventet sejr over gruppens førende hold, Tjekkiet"
Vinter-OL,DIF klager over forhold for isolerede ishockeyspillere,"Forholdene for to danske landsholdsspillere på et isolationshotel i Beijing er uacceptable, siger DIF-formand"
Vinter-OL,Først nægtede Canada at spille ? så gik alle på banen med mundbind,"For første gang nogensinde blev en OL-ishockeykamp afviklet med spillere, der bar mundbind"
Vinter-OL,Danske forstærkninger på vej til OL,Jesper Jensen og Phillip Bruggisser kan endelig slutte sig til resten af OL-holdet i Beijing
Vinter-OL,Danmark er tæt på exit efter kinesisk overraskelse,"Danmarks kvindelige ishockeylandshold behøver mirakler for OL-avancement, efter at Kina søndag slog Japan"
Vinter-OL,OL-dansker reagerer på ?åndssvag? svinestreg,"Julie Østergaard fik en tackling af japanske Haruna Yoneyama, der blev udvist. Den danske OL-spiller blev overrasket i situationen"
Vinter-OL,- Jeg er tom lige nu. Rigtig tom,"En rædselsfuld første periode sendte ishockeykvinderne på vildspor mod Japan, der vandt OL-kampen med 6-2"
Vinter-OL,Danmark kørt over af Japan,Fire katastrofale minutter i første periode slukkede håbet for en dansk sejr
Ishockey,Herning holdt målfest i Odense,"Odense Bulldogs blev det fjerde offer på stribe for Metal Ligaens tophold, som forsøger at holde Aalborg væk"
Vinter-OL,Dansk OL-drøm under pres inden brag mod tophold,Disciplin og hurtighed kan blive nøglen til point i Danmarks anden OL-kamp mod Japan
Vinter-OL,11 danskere misser åbningsceremoni ved vinter-OL,Ni danske ishockeyspillere går glip af OL-åbningsceremonien fredag på grund af coronavirus. To holder sig væk
Vinter-OL,Godt nyt efter dansk profil måtte udgå af OL-premieren,"Silke Lave Glud kom til skade i anden periode mod Kina, da hun ikke nåede at tage fra, da hun røg ind i banden"
Vinter-OL,OL-dansker kan ikke holde tårerne tilbage efter kollaps,"Josefine Persson var tydelig berørt efter ishockeykvindernes første kamp ved OL, hvor de smed sejren, selvom de var foran"
Vinter-OL,Dansk kollaps i OL-premiere mod Kina,"De danske ishockey-kvinder kom foran, men et meget ærgerligt sidste minut kostede Danmark dyrt"
Ishockey,Aalborg i store problemer mod bundprop,"Aalborg Pirates var bagud med 1-3 efter bare otte minutter mod Rødovre Mighty Bulls, men fik vendt kampen"
Vinter-OL,"Færdig ved OL efter ""kvalmende"" uheld i første kamp",De forsvarende olympiske mestre i kvindernes ishockeyturnering blev hårdt ramt i åbningssejren over Finland
Vinter-OL,Første OL-danskere i aktion tror på historisk sejr,"Aldrig før har et dansk ishockeylandshold spillet en kamp ved OL. Fredag morgen sker det, når de danske ishockeykvinder går på isen mod Kina"
Vinter-OL,Vigtig OL-test aflyst - Kina vil ikke spille imod Danmark,De danske ishockeyherrer havde planlagt to testkampe i Beijing forud for OL. Nu er den første blevet aflyst
Vinter-OL,Dansk målsluger forstærker landsholdet ved OL,Nicklas Jensen har afleveret de påkrævede negative coronatest og ankommer til Beijing torsdag
Vinter-OL,Ekspert roser beslutning om at gå imod anbefaling ved OL,"Det danske kvindelandshold i ishockey er med til Vinter-OL for første gang, og de er derfor fast besluttet på at tage til åbningsceremonien"
Vinter-OL,Endnu en landsholdsspiller testet positiv ved OL,"Morten Madsen er den tredje spiller på herrernes ishockeylandshold, der er sendt i isolation i Beijing"
Vinter-OL,OL-danskere tester positiv og ryger i isolation,Matthias Asperup og Nick Olesen blev testet positiv for coronavirus ved ankomsten til vinter-OL
Ishockey,Herning vinder topbrag og lægger afstand,"Miska Humaloja blev matchvinder, da Herning vandt topopgøret over Sønderjyske med 3-2"
Vinter-OL,Dansk stjerne ærgerlig over OL-afvisning: - Det føles dumt,"Nicklas Jensen er testet positiv for coronavirus for tre uger siden, men kæmper for at blive klar til Danmarks første kamp ved vinter-OL"
Vinter-OL,Tre OL-danskere misser første fly til Kina,Tre landsholdsspillere i ishockey må vente nogle dage med at rejse til OL i Kina. Fem reserver rejser med
Ishockey,Dansker udråbes til kampens stjerne efter sejr,Frederik Andersen bliver rost af både sin egen og modstanderens træner efter redninger på stribe i smal sejr
Vinter-OL,To danske OL-ishockeyspillere er testet positive i Beijing,Lilli Friis-Hansen og Kristine Melberg er blevet testet positive med coronavirus efter ankomst til Beijing
Ishockey,Aalborg vinder topkamp efter straffedrama,"SønderjyskE var foran to gange, men måtte til sidst se Aalborg Pirates vinde topkamp efter straffeslag"
Ishockey,OL-fanebærer Frans Nielsen har afleveret negative coronatest,"Det er endnu usikkert, om Frans Nielsen kommer med til OL i Beijing, men hans chancer ser lysere ud"
Ishockey,Dansk fanebærer og syv andre landsholdsspillere smittet,"Otte danske ishockeyspillere er ramt af coronasmitte. Unionen forventer, at de fleste bliver klar til OL"
Vinter-OL,De bliver Danmarks OL-fanebærere,"Når Danmark træder ind til åbningen af vinter-OL, bliver det med Frans Nielsen og Madeleine Dupont i front"
Ishockey,Danmarks første NHL-spiller stopper karrieren,"Frans Nielsen nåede at spille knap 1000 kamp i NHL, før han sidste år vendte tilbage til Europa"
Vinter-OL,Her er herrernes trup til vinter-OL,"Der er blevet sat navn på de 25 spillere, der skal repræsentere Danmark ved herrernes ishockeyturnering ved OL"
Vinter-OL,Her er kvindernes trup til vinter-OL,"Her er de 23 spillere, der skal repræsentere Danmark ved kvindernes ishockeyturnering ved OL"
Ishockey,22-årig fan belønnet for at opdage kræft på modstander,"En kvindelig fan blev efterlyst inden nattens kamp mellem Seattle Kraken og Vancouver Canucks, hvor hun blev hyldet"
Ishockey,NHL-dansker vender 0-4 til klar sejr,"Frederik Andersen fik de sidste to perioder på isen, da Carolina Hurricanes vendte 0-4 til 7-4 mod Columbus"
Ishockey,Dansker i reserverolle efter coronasmitte,Frederik Andersen er blevet sin coronainfektion kvit. Natten til fredag sad han på bænken for Carolina
Vinter-OL,Smuthul kan sende spillere fra NHL's udviklingsliga til OL,"Teoretisk set kan spillere fra AHL ifølge Heinz Ehlers komme med til OL, men landstræneren forventer det ikke"
Ishockey,Ligachef begræder nye aflysninger,To kampe onsdag og to kampe torsdag er blevet aflyst i Metal Ligaen som følge af coronasmitte
Ishockey,Rungsted i fuld kontrol henter nem sejr,"Der var ikke megen slinger i valsen, da Rungsted slog et tandløst Rødovre-mandskab i Metal Ligaen"
Ishockey,Corona aflyser to kampe i Metal Ligaen,Coronasmitte afholder Herning og Frederikshavn samt Odense og SønderjyskE fra at mødes mandag
Ishockey,Svensk harme over aflysning: - Smitter vi mere end mændene?,"Det internationale ishockeyforbund (IIHF) sætter en stopper for alle turneringer, der skulle afvikles med start i januar"
Ishockey,NHL hårdt ramt af smitteudbrud - udskyder alle kampe,"Den nordamerikanske ishockeyliga ønsker mere tid til at vurdere, hvor hårdt ramt klubberne er af covid-19"
Ishockey,"Ellers stjernekollega er ""nok mest skuffet af alle""","Lars Ellers holdkammerat Alexander Ovechkin misser muligheden for at blive vinder af VM, NHL og OL"
Ishockey,Nordjysk brag i Final 4,"Der er blevet trukket lod til semifinalerne i pokalturneringen, der afvikles som et Final 4-stævne"
Ishockey,"- Det gør ondt helt ind i hjertet, siger Nikolaj Ehlers","De danske NHL-spillere må vinke farvel til drømmen om vinter-OL, hvor Danmark for første gang nogensinde er kvalificeret"
Ishockey,NHL-dansker smittet med coronavirus,Ishockeykeeperen Frederik Andersen er blevet smittet med coronavirus ligesom flere andre i sin klub
Ishockey,"Begræder NHL-beslutning - men ""andre er hårdere ramt""",NHL-spillerne får ikke lov til at rejse med til OL på grund af masseudsættelse af kampe i ligaen
Ishockey,Officielt: NHL nægter spillerne OL,Et hav af aflyste kampe får nu konsekvenser for ishockeyturneringen ved vinter-OL
Ishockey,Medier: NHL-spillerne kommer ikke til OL,"Danmark får ikke gavn af profiler som Frederik Andersen og Nikolaj Ehlers, hvis NHL holder spillerne hjemme"
Ishockey,Aalborgs finalestævne er udskudt til marts,"Aalborg Pirates forbliver vært, men Continental Cup Final er udskudt til marts"
Ishockey,NHL fremrykker juleferie efter 49 udsættelser,"NHL fremrykker sin julepause med to dage, efter at flere kampe er blevet udsat af coronarelaterede årsager"
Ishockey,OL er i fare for verdens bedste spillere,"Adskillige NHL-kampe er udsat. Nu skal det besluttes, om spillerne skal spille for deres klub- eller landshold til februar"
Ishockey,Ehlers leverer brandkamp og storroser holdkammerater,Den danske ishockeyspiller fortæller om godt samarbejde med holdkammerater efter mål og tre oplæg i NHL-opgør
Ishockey,Coronasmitte aflyser ligakamp - hold deler pointene,"SønderjyskE og Odense Bulldogs deler pointene, efter at holdenes opgør blev aflyst grundet coronasmitte"
Ishockey,Ehlers scorer i nederlag,"Ehlers udlignede til 2-2 mod Buffalo Sabres, mens smitteudbrud udsætter Frederik Andersens kamp"
Ishockey,SønderjyskE slår Hvidovre på straffe i vildt pokaldrama,"Simon Poulsen letter på hatten for Hvidovre, der ifølge SønderjyskE-vikaren viser superliganiveau"
Ishockey,To danske NHL-scoringer var ikke nok til sejr,Columbus var tæt på at indhente stor føring i udekamp mod Toronto med tre mål i tredje periode
Ishockey,NHL-spiller straffet for at bide modstander,Brendan Lemieux skal afsone fem karantænedage og mister en kvart million kroner på at bide modstander i NHL
Ishockey,Frederik Andersen tabte topbrag mod Eller,Top- og danskeropgør i NHL endte med sejr til Lars Ellers Washington Capitals på to sene scoringer
Ishockey,Bjorkstrand brillerer i NHL,Den danske ishockeyspiller bidrager til sejr over Buffalo Sabres med sit sjette mål i denne sæson
Ishockey,Frederikshavn dukker Herning og stryger til tops,Frederikshavn White Hawks er nyt førerhold i Metal Ligaen efter en 3-1-sejr over Herning
Ishockey,Dansker sikrer sejr med stribe af redninger,"Den danske ishockeymålmand blev udsat for bombardement i tredje periode, men alle skudforsøg prellede af"
Ishockey,Ehlers laver pragtmål i NHL,"Nikolaj Ehlers scorer et seværdigt solomål mod Vancouver Canucks, men Winnipeg taber 2-3"
Ishockey,Rungsteds mestre fortsætter fremgang,"Efter en svær start på sæsonen ser det bedre ud for Rungsted Seier Capital, som slog Rødovre Mighty Mulls"
